text,time,channel,label
"I wonder who many citizens of the ""red"" states were watching this  ! ! !",1 month ago,The Late Show with Stephen Colbert,
"How are people still laughing about this? I feel like late night needs to take on a darker tone, or they become too disjointed from the bleak reality of our situation.",1 month ago (edited),The Late Show with Stephen Colbert,
John Oliver would buy the chicken,1 month ago,The Late Show with Stephen Colbert,
"I think Republicans are among the dumbest, deluded and ignorant people on the planet, and I'm from a country that gave us the National Party and the ANC.",1 month ago,The Late Show with Stephen Colbert,
Mexican here. Love Steven and John. Especially in these times. (Again).,1 month ago,The Late Show with Stephen Colbert,
Chocked the chicken ?,1 month ago,The Late Show with Stephen Colbert,
Don¡¯t be silly. We¡¯ll be drinking Russian Vodka of course.,1 month ago,The Late Show with Stephen Colbert,
Thank you,1 month ago,The Late Show with Stephen Colbert,
American farmers can¡¯t grow anything without potash and they buy it all from Canada. Bunch of asshats,1 month ago,The Late Show with Stephen Colbert,
"Love you Stephen, keep your truthful words coming.",1 month ago,The Late Show with Stephen Colbert,
America you a F¡¯ed under the leadership of the a**hole Trump!!!,1 month ago,The Late Show with Stephen Colbert,
How can an American boycott America?,1 month ago,The Late Show with Stephen Colbert,
"Canadians are still insulted and will avoid buying US goods and services for the next four years, we aren't playing with the Orange Waffle.",1 month ago,The Late Show with Stephen Colbert,
Swasticar is not going anywhere,1 month ago,The Late Show with Stephen Colbert,
"On and off, Trump toy",1 month ago,The Late Show with Stephen Colbert,
"please take bird flu seriously everyone. n95 masks work for covid and bird flu, measles too ...",1 month ago,The Late Show with Stephen Colbert,
6:30 that was probably lost in translation,1 month ago,The Late Show with Stephen Colbert,
White people are called ghosts by other cultures.  What China is saying is the Americans are evil ghosts. ??????,1 month ago,The Late Show with Stephen Colbert,
Screw Trump!,1 month ago,The Late Show with Stephen Colbert,
???? WE THE NORTH WILL STAND TOGETHER AND STAND STRONG! ????,1 month ago,The Late Show with Stephen Colbert,
""" TrumptyDumpty is having a ball, TrumptyDumpty will have a great fall, The peasants will rise up and give it their best, Enough of them thinking"" we're not Russia West"", and then all MAGA's horse crap and all Elon's men, Will not save the Trumpty, from his prison again""!",1 month ago,The Late Show with Stephen Colbert,
You suck so does your people in the audience,1 month ago,The Late Show with Stephen Colbert,
Colbert is a joke and not in a good way.,1 month ago,The Late Show with Stephen Colbert,
"""Water"" killed me",1 month ago,The Late Show with Stephen Colbert,
"The privilege of that FOX guest to assume everyone has a backyard. I own acres of land and if I ate eggs, which I do not, I could have a lot of chickens. But the vast majority of folks live in cities where zoning prohibits farm animals or they live in apartments without a yard of any kind. I swear these Trumpers are living in their own little self-obsessed fantasy without a shred of understanding or empathy for how most Americans live.",1 month ago,The Late Show with Stephen Colbert,
"I live on the 22nd floor of a high rise in New York¡¦¡¦where am I going to keep them there chickens? On the roof? I hope,they can all fly!",1 month ago,The Late Show with Stephen Colbert,
"I love on John Stewart the other night, he played a clip of Trump saying that the trade deal with Canada is the worst trade deal he's ever seen and doesn't know who did it but whoever they were, they made a bad deal...then he switched to a video of Trump signing a NEW trade deal with Canada during his first term saying that this is the best NAFTA deal ever made!",1 month ago,The Late Show with Stephen Colbert,
"BTW, Trump probably didn't care if you helped with the wild fires in California, but Gov. Newsom was grateful as were ALL Californians!  Thank you Canada.  Please don't judge the rest of us by the sitting president.",1 month ago,The Late Show with Stephen Colbert,
"All of you Canadians commenting are ABSOLUTELY RIGHT!  We have the WORST President EVER...I didn't vote for him the first time and I sure as hell didn't vote for him in 2024!!!  I admire your fight, we're building a resistance here that continues to grow!  We must get clown/felon-in-chief OUT of ""The People's White House!   FIGHT, FIGHT, FIGHT!",1 month ago,The Late Show with Stephen Colbert,
cope harder maga fool,1 month ago,The Late Show with Stephen Colbert,
I¡¯m sure he¡¯s just devastated that you think that.,1 month ago,The Late Show with Stephen Colbert,
You can rent your window out to Russians for private meetings.,1 month ago,The Late Show with Stephen Colbert,
A fully-enclosed pen & coop on the roof. Some chickens can fly too well...,1 month ago,The Late Show with Stephen Colbert,
It's been done before.,1 month ago,The Late Show with Stephen Colbert,
An enterprising young person will turn an empty garage bay into an egg co-opp !,1 month ago,The Late Show with Stephen Colbert,
We don't - but it's hard not to.,1 month ago,The Late Show with Stephen Colbert,
"California votes Blue and needs to stay solid dark BLUE Strong. Might Y""all OTHER COUNTRIES CONSIDER.. ..California Wines ? And/ or other CA Products? Just an Idea... not asking you to break any moral code. ????
Trumpf Admin is a Fuck*ng Nightmare for Us Too.",1 month ago,The Late Show with Stephen Colbert,
it's almost impossible you are this stupid,1 month ago,The Late Show with Stephen Colbert,
Yeah chickens. Why u not overthrow government like u said to russians?,1 month ago,The Late Show with Stephen Colbert,
"Would you buy California wine  and / or products ? 
Not asking you to break your moral code but CA has to be strong to keep fighting and stay DARK BLUE as possible. IDK maybe farmers need to feel more pain ?",1 month ago,The Late Show with Stephen Colbert,
"Canada has a slogan for the the American people.
Canadian version of MAGA = Make America a Good neighbor Again!!!",1 month ago,The Late Show with Stephen Colbert,
"Blame the Dems for allowing the senile and the phony to run for office. You brought this on by not having a younger, honest and hardworking rep to run.  Sadly, you all seem to need Uber rich to run instead of Uber moral.",1 month ago,The Late Show with Stephen Colbert,
"Trump, the greatest mag Ass maker.
Brilliant! Mate!",1 month ago,The Late Show with Stephen Colbert,
Also... do you have a backyard in the middle of New York? May I suggest you to transform Central Park into a massive chicken farm?,1 month ago,The Late Show with Stephen Colbert,
"Consider Nature my fellow Americans.
If you don't have either chickens or eggs, you can start from the previous evolutionary step: take a couple of lizards, make them reproduce until evolution don't gives you chickens.
It's simple. Good luck.",1 month ago,The Late Show with Stephen Colbert,
"Stephen Colbert for president!
President Colbert sounds way nicer!",1 month ago,The Late Show with Stephen Colbert,
About 10 years go myfriend in Canada actually had a ¡°rent a chicken¡± business and did well there!!!!,1 month ago,The Late Show with Stephen Colbert,
"It¡¯s fine to tell people to have their own chickens in their backyards, but what happens to the chickens in the winter? Also what about people who live in apartments?",1 month ago,The Late Show with Stephen Colbert,
"I would love to meet the band members that play on Late Night with Stephen Colbert, And of course Stephen Colbert himself of course. My favorite show I might add. I think the band members are down to earth and would be awesome to chill with and I especially would love to meet the bass player, she's just back there and be jamming out, smiling away and loving life, and of course the guitarist, trumpet player as I played that in school and also the saxophone player and all the band members for that matter,... like I said but what a personality the bass player has, she's awesome.
                                                      Kudos to the entire Band
                                                                  Perfect fit
                                              And as always as the song goes 
                                                              Enjoy yourself 
                                                      It's later than you think",1 month ago,The Late Show with Stephen Colbert,
